,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,CLD,SCL,mtwara_cluster,datetime,day of year,month,ndvi,target,year,evi
7858,0.147025,0.323675,0.218725,0.14845,0.176325,0.14785,0.232425,0.3411,0.380075,0.37715,0.4177499999999999,0.41,0.0,4.0,Mtwara DC 04-13,2022-12-28 07:42:46,362.0,12.0,0.47719236209335214,0.0,2022.0,0.5641840339471977
7859,0.189875,0.39935,0.304075,0.1943,0.2336,0.2282,0.285425,0.386425,0.4222,0.4249,0.4617,0.452975,0.0,4.0,Mtwara DC 04-13,2022-09-04 07:42:59,247.0,9.0,0.33845484852877233,0.0,2022.0,0.5214847239592638
7860,0.16065,0.3451,0.224525,0.1536,0.17025,0.156525,0.2137,0.3193499999999999,0.362475,0.37145,0.403925,0.404825,0.0,4.0,Mtwara DC 04-13,2022-09-14 07:42:57,257.0,9.0,0.44143099295209204,0.0,2022.0,0.5290224631405631
7861,0.17185,0.3609,0.233925,0.1624999999999999,0.184025,0.163975,0.238275,0.367975,0.41355,0.4367,0.461675,0.4550249999999999,0.0,4.0,Mtwara DC 04-13,2022-10-14 07:42:51,287.0,10.0,0.4758251418524733,0.0,2022.0,0.6121924385905383
7862,0.1626,0.352875,0.226825,0.15675,0.177525,0.1585,0.23335,0.3717999999999999,0.42175,0.4371,0.461275,0.459575,0.0,4.0,Mtwara DC 04-13,2022-10-24 07:42:49,297.0,10.0,0.48852406115122426,0.0,2022.0,0.6186530720663656
7863,0.1366,0.351775,0.23675,0.144075,0.1683,0.1536,0.22135,0.339125,0.38825,0.4048,0.432375,0.4315,0.0,4.0,Mtwara DC 04-13,2022-11-08 07:42:46,312.0,11.0,0.47574555228465376,0.0,2022.0,0.5798269514756962
7864,0.15075,0.33345,0.226275,0.14805,0.1652,0.1572,0.21175,0.29655,0.33185,0.3451499999999999,0.369825,0.372975,0.0,4.0,Mtwara DC 04-13,2022-11-13 07:42:50,317.0,11.0,0.4034438593994592,0.0,2022.0,0.46873966623310775
7865,0.13215,0.338075,0.23595,0.1399999999999999,0.15725,0.151825,0.2077999999999999,0.2932249999999999,0.33175,0.3499,0.369425,0.369575,0.0,4.0,Mtwara DC 04-13,2022-11-28 07:42:46,332.0,11.0,0.41745803357314154,0.0,2022.0,0.47648765533475673
7866,0.14185,0.35605,0.2395,0.1428499999999999,0.165825,0.160425,0.21855,0.305025,0.339575,0.35475,0.3823,0.38395,0.0,4.0,Mtwara DC 04-13,2022-12-03 07:42:47,337.0,12.0,0.4088166198350914,0.0,2022.0,0.48585943744320226
7867,0.1348,0.34085,0.234475,0.142775,0.1641999999999999,0.15295,0.2199,0.3013749999999999,0.3413,0.3511999999999999,0.383625,0.37855,0.0,4.0,Mtwara DC 04-13,2022-12-18 07:42:46,352.0,12.0,0.4299026231188557,0.0,2022.0,0.49964260959972284
7868,0.1429,0.334875,0.224525,0.148025,0.172125,0.151625,0.22615,0.338275,0.381375,0.3905,0.418725,0.4115,0.0,4.0,Mtwara DC 04-13,2022-12-28 07:42:46,362.0,12.0,0.4683089331112475,0.0,2022.0,0.5605280001678856
7869,0.1453249999999999,0.345375,0.2232,0.147,0.165375,0.150025,0.219225,0.342,0.38505,0.3935,0.422,0.412925,0.0,4.0,Mtwara DC 04-13,2022-09-04 07:42:59,247.0,9.0,0.47545998863686023,0.0,2022.0,0.5680524661382457
7870,0.161375,0.329775,0.22,0.151975,0.166625,0.153125,0.2118249999999999,0.3124,0.3548,0.3468,0.397175,0.369275,0.0,4.0,Mtwara DC 04-13,2022-09-14 07:42:57,257.0,9.0,0.44348537161548246,0.0,2022.0,0.5225966016766775
7871,0.1634,0.353,0.2294,0.1578,0.18,0.1619,0.236375,0.3501749999999999,0.3988,0.40625,0.440725,0.4437,0.0,4.0,Mtwara DC 04-13,2022-10-24 07:42:49,297.0,10.0,0.46268409043766856,0.0,2022.0,0.5819158927267034
7872,0.135875,0.3480499999999999,0.23115,0.145475,0.171625,0.152675,0.22925,0.3515,0.40095,0.40745,0.43895,0.4383,0.0,4.0,Mtwara DC 04-13,2022-11-08 07:42:46,312.0,11.0,0.48387914641876184,0.0,2022.0,0.5915078258174493
7873,0.174875,0.340125,0.237525,0.15075,0.172775,0.164825,0.221375,0.312075,0.3445,0.348,0.381775,0.3843499999999999,0.0,4.0,Mtwara DC 04-13,2022-11-13 07:42:50,317.0,11.0,0.39690815953165015,0.0,2022.0,0.4780582395910227
7874,0.131875,0.336875,0.2345499999999999,0.14015,0.161375,0.15395,0.210675,0.291975,0.32615,0.33845,0.366025,0.3627249999999999,0.0,4.0,Mtwara DC 04-13,2022-11-28 07:42:46,332.0,11.0,0.4078561469301409,0.0,2022.0,0.46708439785040956
7875,0.162375,0.37965,0.27125,0.1735,0.197375,0.197225,0.2609,0.3344,0.368175,0.3698499999999999,0.4045749999999999,0.3894249999999999,0.0,4.0,Mtwara DC 04-13,2022-12-03 07:42:47,337.0,12.0,0.34454968428049176,0.0,2022.0,0.4675362743661144
7876,0.13155,0.29445,0.2045999999999999,0.134875,0.151325,0.144675,0.2021,0.2688,0.300525,0.28165,0.3330499999999999,0.3353,0.0,4.0,Mtwara DC 04-13,2022-12-18 07:42:46,352.0,12.0,0.39431681406667,0.0,2022.0,0.4219728279739703
7877,0.1419,0.3270999999999999,0.220975,0.1476,0.172625,0.15215,0.23065,0.3304,0.374,0.3674,0.4077999999999999,0.410325,0.0,4.0,Mtwara DC 04-13,2022-12-28 07:42:46,362.0,12.0,0.45655862130547353,0.0,2022.0,0.5418265053091155
7878,0.149575,0.351475,0.2329,0.14235,0.16435,0.15655,0.22025,0.3159,0.350825,0.3722,0.39715,0.396725,0.0,4.0,Mtwara DC 04-13,2022-09-04 07:42:59,247.0,9.0,0.43453133465775695,0.0,2022.0,0.5174972576516894
7879,0.1623,0.320125,0.222225,0.1531,0.164225,0.1557,0.2035,0.272,0.30345,0.31695,0.33825,0.351775,0.0,4.0,Mtwara DC 04-13,2022-09-14 07:42:57,257.0,9.0,0.36957181901002123,0.0,2022.0,0.4131212093781117
7880,0.175275,0.37215,0.255275,0.1672,0.184825,0.175275,0.2372,0.3243749999999999,0.356175,0.376,0.4000999999999999,0.4065999999999999,0.0,4.0,Mtwara DC 04-13,2022-10-14 07:42:51,287.0,10.0,0.3907451661959591,0.0,2022.0,0.4942566639186588
7881,0.16415,0.351075,0.231825,0.1563999999999999,0.182575,0.160775,0.2433,0.356825,0.3973,0.4176,0.435625,0.437275,0.0,4.0,Mtwara DC 04-13,2022-10-24 07:42:49,297.0,10.0,0.4608484238765928,0.0,2022.0,0.575258746088722
7882,0.1346,0.340875,0.22605,0.1435,0.17275,0.149525,0.225325,0.3536999999999999,0.397325,0.416,0.4342499999999999,0.435675,0.0,4.0,Mtwara DC 04-13,2022-11-08 07:42:46,312.0,11.0,0.4877307181705279,0.0,2022.0,0.5882930256102976
7883,0.154475,0.32555,0.225425,0.147975,0.1678,0.1537,0.212125,0.2988,0.3295499999999999,0.3435,0.363825,0.36875,0.0,4.0,Mtwara DC 04-13,2022-11-13 07:42:50,317.0,11.0,0.4060190328969615,0.0,2022.0,0.4635348878251087
7884,0.13275,0.3330000000000001,0.232875,0.13835,0.160075,0.150925,0.20815,0.28745,0.3203,0.33645,0.355775,0.357775,0.0,4.0,Mtwara DC 04-13,2022-11-28 07:42:46,332.0,11.0,0.4042826129859877,0.0,2022.0,0.45345375258713244
7885,0.141225,0.3468,0.2394,0.142325,0.1649,0.158225,0.2187,0.2939,0.32525,0.33885,0.361875,0.3672499999999999,0.0,4.0,Mtwara DC 04-13,2022-12-03 07:42:47,337.0,12.0,0.39155931551624684,0.0,2022.0,0.45274168269177334
7886,0.1352249999999999,0.338175,0.2344,0.143875,0.16635,0.155425,0.219575,0.294275,0.3328,0.33845,0.374,0.375525,0.0,4.0,Mtwara DC 04-13,2022-12-18 07:42:46,352.0,12.0,0.4128535675497001,0.0,2022.0,0.478968762668595
7887,0.141875,0.322975,0.2168999999999999,0.147125,0.175625,0.15015,0.231675,0.3370249999999999,0.3782,0.3829,0.414875,0.416025,0.0,4.0,Mtwara DC 04-13,2022-12-28 07:42:46,362.0,12.0,0.46851909207557185,0.0,2022.0,0.5563085781532383
7888,0.144925,0.347975,0.233,0.141825,0.162425,0.1528,0.216825,0.32115,0.3608,0.376,0.4047,0.408475,0.0,4.0,Mtwara DC 04-13,2022-09-04 07:42:59,247.0,9.0,0.45183856502242153,0.0,2022.0,0.5357294768183752
7889,0.1667249999999999,0.3435,0.2308499999999999,0.155225,0.16965,0.1621,0.21505,0.29875,0.337075,0.34475,0.3793249999999999,0.3801,0.0,4.0,Mtwara DC 04-13,2022-09-14 07:42:57,257.0,9.0,0.401209770512998,0.0,2022.0,0.47797434374106085
7890,0.18135,0.371375,0.25125,0.1679999999999999,0.18535,0.175675,0.2413,0.34195,0.3743999999999999,0.40215,0.419825,0.42295,0.0,4.0,Mtwara DC 04-13,2022-10-14 07:42:51,287.0,10.0,0.4099916036943745,0.0,2022.0,0.5278633587373656
7891,0.169475,0.3748749999999999,0.2581,0.1708249999999999,0.1906749999999999,0.17715,0.248525,0.347175,0.387575,0.4087,0.42945,0.4231,0.0,4.0,Mtwara DC 04-13,2022-10-19 07:42:46,292.0,10.0,0.4159248269040553,0.0,2022.0,0.5420094953704697
7892,0.1639,0.348125,0.22575,0.1572,0.1822,0.1585,0.24625,0.376975,0.423675,0.4378999999999999,0.4574499999999999,0.45185,0.0,4.0,Mtwara DC 04-13,2022-10-24 07:42:49,297.0,10.0,0.48534783667505477,0.0,2022.0,0.6127531360170533
7893,0.137525,0.348425,0.2306,0.1413499999999999,0.173825,0.1485,0.230975,0.37115,0.42155,0.4445,0.458775,0.4476749999999999,0.0,4.0,Mtwara DC 04-13,2022-11-08 07:42:46,312.0,11.0,0.5109299740644683,0.0,2022.0,0.6275661900042474
7894,0.20515,0.3494,0.24585,0.15975,0.179,0.167825,0.232975,0.3258999999999999,0.35625,0.3745,0.39105,0.4016,0.0,4.0,Mtwara DC 04-13,2022-11-13 07:42:50,317.0,11.0,0.3994184746141803,0.0,2022.0,0.489823906961435
7895,0.132775,0.332875,0.2324,0.135125,0.1614499999999999,0.14995,0.212,0.30215,0.340175,0.3631999999999999,0.3734999999999999,0.36755,0.0,4.0,Mtwara DC 04-13,2022-11-28 07:42:46,332.0,11.0,0.427070398318846,0.0,2022.0,0.4865811984415469
7896,0.1377749999999999,0.3435,0.235,0.142775,0.169625,0.154775,0.226725,0.315625,0.3583999999999999,0.3698499999999999,0.3947999999999999,0.3858,0.0,4.0,Mtwara DC 04-13,2022-12-18 07:42:46,352.0,12.0,0.4367465769003319,0.0,2022.0,0.516121749040436
7897,0.14475,0.326325,0.219075,0.144125,0.1742,0.14805,0.2333,0.350425,0.38725,0.40725,0.4289,0.415925,0.0,4.0,Mtwara DC 04-13,2022-12-28 07:42:46,362.0,12.0,0.4867839500823296,0.0,2022.0,0.5817952064300955
7898,0.208,0.3829249999999999,0.2655999999999999,0.202075,0.2072999999999999,0.189425,0.256175,0.351725,0.389275,0.4071999999999999,0.4276999999999999,0.4453999999999999,0.0,4.0,Mtwara DC 04-13,2022-09-04 07:42:59,247.0,9.0,0.38610492201741936,0.0,2022.0,0.5209050664043283
7899,0.163175,0.3519,0.2302,0.1541249999999999,0.169675,0.1621749999999999,0.22015,0.309325,0.351825,0.3591999999999999,0.3979499999999999,0.389325,0.0,4.0,Mtwara DC 04-13,2022-09-14 07:42:57,257.0,9.0,0.4209328274938632,0.0,2022.0,0.5104736129905277
7900,0.17345,0.3606499999999999,0.2382,0.16385,0.182325,0.16905,0.237675,0.3465249999999999,0.3836999999999999,0.4075,0.4333249999999999,0.4333,0.0,4.0,Mtwara DC 04-13,2022-10-14 07:42:51,287.0,10.0,0.43872172649927366,0.0,2022.0,0.56002331002331
7901,0.16435,0.3506,0.2256999999999999,0.1573,0.180625,0.160525,0.23775,0.361025,0.406275,0.421,0.450125,0.4539999999999999,0.0,4.0,Mtwara DC 04-13,2022-10-24 07:42:49,297.0,10.0,0.47424875133054933,0.0,2022.0,0.5986748943119683
7902,0.135825,0.342775,0.2292,0.14255,0.16735,0.1513,0.220975,0.3319749999999999,0.3778749999999999,0.3953,0.420575,0.420525,0.0,4.0,Mtwara DC 04-13,2022-11-08 07:42:46,312.0,11.0,0.47086338797814214,0.0,2022.0,0.5639857576709603
7903,0.1522,0.32775,0.225575,0.14805,0.163975,0.1562,0.206525,0.2855999999999999,0.319925,0.3301,0.3561999999999999,0.358425,0.0,4.0,Mtwara DC 04-13,2022-11-13 07:42:50,317.0,11.0,0.3903200624512098,0.0,2022.0,0.44567251983242695
7904,0.133275,0.329225,0.2305,0.1388499999999999,0.156775,0.1518749999999999,0.2056,0.27765,0.312725,0.33075,0.3525,0.3562,0.0,4.0,Mtwara DC 04-13,2022-11-28 07:42:46,332.0,11.0,0.39776951672862476,0.0,2022.0,0.4459572103362046
7905,0.1402999999999999,0.3466,0.2382,0.139925,0.162925,0.15845,0.21805,0.291275,0.32075,0.33625,0.3609,0.3656,0.0,4.0,Mtwara DC 04-13,2022-12-03 07:42:47,337.0,12.0,0.3898141908154424,0.0,2022.0,0.45059983529568864
7906,0.135075,0.332175,0.228875,0.142325,0.16285,0.15535,0.217475,0.289,0.326825,0.3340999999999999,0.3682749999999999,0.3713249999999999,0.0,4.0,Mtwara DC 04-13,2022-12-18 07:42:46,352.0,12.0,0.4066364287419431,0.0,2022.0,0.4688945166262936
7907,0.144175,0.32325,0.216175,0.14775,0.175275,0.152125,0.229425,0.32975,0.37435,0.3817,0.415675,0.414525,0.0,4.0,Mtwara DC 04-13,2022-12-28 07:42:46,362.0,12.0,0.4641599154631912,0.0,2022.0,0.5548479457678501
7908,0.16925,0.391375,0.265425,0.169925,0.1866,0.1924,0.24335,0.3111,0.345625,0.35755,0.394375,0.3839,0.0,4.0,Mtwara DC 04-13,2022-09-14 07:42:57,257.0,9.0,0.3442120063056538,0.0,2022.0,0.4566367479821844
7909,0.173075,0.4423,0.3087499999999999,0.1871249999999999,0.208525,0.221,0.2820499999999999,0.3492,0.383075,0.3996,0.4383999999999999,0.4436,0.0,4.0,Mtwara DC 04-13,2022-10-24 07:42:49,297.0,10.0,0.3296936609038519,0.0,2022.0,0.4910109314301199
7910,0.145275,0.4383999999999999,0.318175,0.1767,0.19835,0.2175,0.262075,0.3322,0.36715,0.37655,0.411375,0.422275,0.0,4.0,Mtwara DC 04-13,2022-11-08 07:42:46,312.0,11.0,0.308288610614192,0.0,2022.0,0.4466651307453059
7911,0.169275,0.3849,0.26065,0.16135,0.1843,0.176225,0.2428,0.3350499999999999,0.37385,0.3848,0.417575,0.403725,0.0,4.0,Mtwara DC 04-13,2022-09-14 07:42:57,257.0,9.0,0.40644998315931286,0.0,2022.0,0.523200988521445
7912,0.17925,0.39395,0.265575,0.1751999999999999,0.1974,0.18885,0.263175,0.353325,0.3896,0.4015499999999999,0.434675,0.43085,0.0,4.0,Mtwara DC 04-13,2022-10-14 07:42:51,287.0,10.0,0.3942504310172006,0.0,2022.0,0.5337523883967344
7913,0.16995,0.38675,0.2557,0.164275,0.19765,0.177175,0.2725,0.393625,0.4294,0.4377999999999999,0.473925,0.46545,0.0,4.0,Mtwara DC 04-13,2022-10-24 07:42:49,297.0,10.0,0.45576716326217165,0.0,2022.0,0.6140523315365274
7914,0.1426,0.3692499999999999,0.2461249999999999,0.15065,0.18795,0.165925,0.25515,0.371,0.418,0.4285,0.4553,0.446675,0.0,4.0,Mtwara DC 04-13,2022-11-08 07:42:46,312.0,11.0,0.46581351362227863,0.0,2022.0,0.599660149409924
7915,0.15445,0.35765,0.2438,0.15245,0.176825,0.165625,0.232975,0.317725,0.35085,0.35785,0.385625,0.38415,0.0,4.0,Mtwara DC 04-13,2022-11-13 07:42:50,317.0,11.0,0.3990929705215419,0.0,2022.0,0.48364935421819183
7916,0.13915,0.3646,0.25615,0.147225,0.177525,0.16895,0.2381,0.314325,0.3508,0.36145,0.3908,0.3871,0.0,4.0,Mtwara DC 04-13,2022-11-28 07:42:46,332.0,11.0,0.39633765073693616,0.0,2022.0,0.48763600395647855
7917,0.146125,0.3777749999999999,0.26255,0.149675,0.1800749999999999,0.175325,0.24525,0.319275,0.349875,0.3564,0.391725,0.39005,0.0,4.0,Mtwara DC 04-13,2022-12-03 07:42:47,337.0,12.0,0.3816241953972312,0.0,2022.0,0.47929655920885045
7918,0.1419,0.3613499999999999,0.252475,0.149425,0.18155,0.171125,0.2466749999999999,0.3218,0.357875,0.36075,0.3980250000000001,0.394875,0.0,4.0,Mtwara DC 04-13,2022-12-18 07:42:46,352.0,12.0,0.3986646753931302,0.0,2022.0,0.4970046108184477
7919,0.1498999999999999,0.352125,0.237825,0.156,0.1904249999999999,0.162,0.25405,0.36245,0.405375,0.3999,0.4405,0.4313499999999999,0.0,4.0,Mtwara DC 04-13,2022-12-28 07:42:46,362.0,12.0,0.46224066390041485,0.0,2022.0,0.5814196242171189
7920,0.16355,0.3445999999999999,0.2279,0.156775,0.172475,0.156225,0.217175,0.32375,0.3632999999999999,0.3778499999999999,0.40655,0.395875,0.0,4.0,Mtwara DC 04-13,2022-09-14 07:42:57,257.0,9.0,0.4448047621162987,0.0,2022.0,0.5338729112682215
7921,0.1721,0.3619249999999999,0.243875,0.163725,0.1821,0.16745,0.232725,0.34025,0.38195,0.3998,0.424925,0.423325,0.0,4.0,Mtwara DC 04-13,2022-10-14 07:42:51,287.0,10.0,0.4346486600548639,0.0,2022.0,0.5484025559105431
7922,0.1641,0.35975,0.234675,0.161275,0.182475,0.1649,0.240625,0.35625,0.4010749999999999,0.4150999999999999,0.4424,0.4398999999999999,0.0,4.0,Mtwara DC 04-13,2022-10-24 07:42:49,297.0,10.0,0.45694055656183113,0.0,2022.0,0.5805196435295595
7923,0.139475,0.35565,0.244075,0.14765,0.1688,0.15875,0.21935,0.3173,0.362525,0.37445,0.400425,0.40265,0.0,4.0,Mtwara DC 04-13,2022-11-08 07:42:46,312.0,11.0,0.4321992220682255,0.0,2022.0,0.5198206142992342
7924,0.15405,0.3381999999999999,0.237425,0.15385,0.16765,0.161775,0.2113499999999999,0.2833,0.314525,0.32475,0.350875,0.3528,0.0,4.0,Mtwara DC 04-13,2022-11-13 07:42:50,317.0,11.0,0.3688676484931239,0.0,2022.0,0.4265878610825992
7925,0.13535,0.346325,0.245025,0.1416,0.1608,0.158525,0.210525,0.276375,0.311725,0.3234,0.347925,0.347675,0.0,4.0,Mtwara DC 04-13,2022-11-28 07:42:46,332.0,11.0,0.37397571329845,0.0,2022.0,0.42652374142842664
7926,0.1419,0.357225,0.248825,0.144275,0.166075,0.162,0.215725,0.283175,0.31335,0.32475,0.35315,0.35465,0.0,4.0,Mtwara DC 04-13,2022-12-03 07:42:47,337.0,12.0,0.3710569736969815,0.0,2022.0,0.43045984776831964
7927,0.1365,0.344925,0.245625,0.144975,0.16295,0.1576,0.212225,0.2735,0.308425,0.31675,0.3491749999999999,0.341975,0.0,4.0,Mtwara DC 04-13,2022-12-18 07:42:46,352.0,12.0,0.37802772433525716,0.0,2022.0,0.4303992271573317
7928,0.149375,0.34635,0.242,0.1562,0.178225,0.160225,0.230275,0.32055,0.363125,0.36575,0.4004,0.3927,0.0,4.0,Mtwara DC 04-13,2022-12-28 07:42:46,362.0,12.0,0.42840579710144927,0.0,2022.0,0.5175906470556543
7929,0.16565,0.34665,0.22715,0.15975,0.1699999999999999,0.1614249999999999,0.21555,0.32065,0.36265,0.3667,0.404975,0.40145,0.0,4.0,Mtwara DC 04-13,2022-09-14 07:42:57,257.0,9.0,0.42999646892655385,0.0,2022.0,0.5236114246401583
7930,0.17485,0.36455,0.243025,0.163175,0.1816249999999999,0.1699,0.23335,0.3371,0.37815,0.39435,0.4191249999999999,0.420275,0.0,4.0,Mtwara DC 04-13,2022-10-14 07:42:51,287.0,10.0,0.42311446882560155,0.0,2022.0,0.5351506302205233
7931,0.163675,0.33975,0.2223,0.15575,0.178075,0.158775,0.23495,0.353175,0.397625,0.4044999999999999,0.442175,0.42765,0.0,4.0,Mtwara DC 04-13,2022-10-24 07:42:49,297.0,10.0,0.4715866544637657,0.0,2022.0,0.5884490401885362
7932,0.140125,0.34625,0.2340249999999999,0.143,0.1665249999999999,0.152225,0.21995,0.33375,0.3791,0.39,0.419175,0.4139,0.0,4.0,Mtwara DC 04-13,2022-11-08 07:42:46,312.0,11.0,0.4671858592929647,0.0,2022.0,0.5604249110394995
7933,0.152725,0.329275,0.226,0.1479,0.1644,0.155725,0.209725,0.295375,0.327275,0.33785,0.3638,0.3636749999999999,0.0,4.0,Mtwara DC 04-13,2022-11-13 07:42:50,317.0,11.0,0.4005100813242866,0.0,2022.0,0.46025636771846
7934,0.135625,0.337275,0.2358,0.1367,0.157075,0.1524,0.20595,0.2847,0.3213249999999999,0.33485,0.3589,0.361075,0.0,4.0,Mtwara DC 04-13,2022-11-28 07:42:46,332.0,11.0,0.40387248190885977,0.0,2022.0,0.456737149429355
7935,0.1423,0.34905,0.2386249999999999,0.1397,0.159675,0.1569249999999999,0.212575,0.289725,0.3225249999999999,0.3334,0.361825,0.3624,0.0,4.0,Mtwara DC 04-13,2022-12-03 07:42:47,337.0,12.0,0.3949879518072292,0.0,2022.0,0.45475226099983374
7936,0.138325,0.3394,0.235775,0.139225,0.159275,0.1528,0.212025,0.283075,0.32075,0.32675,0.3576249999999999,0.3542,0.0,4.0,Mtwara DC 04-13,2022-12-18 07:42:46,352.0,12.0,0.40128324435519414,0.0,2022.0,0.4537851430090612
7937,0.149425,0.33665,0.2307,0.152175,0.172925,0.155725,0.2271,0.328075,0.3651,0.36435,0.402525,0.39715,0.0,4.0,Mtwara DC 04-13,2022-12-28 07:42:46,362.0,12.0,0.44209583519928347,0.0,2022.0,0.5278297599315618
7938,0.200175,0.398825,0.291575,0.1861,0.2087,0.1994,0.273275,0.387925,0.4318249999999999,0.4455,0.473625,0.454025,0.0,4.0,Mtwara DC 04-13,2022-09-04 07:42:59,247.0,9.0,0.407451431967609,0.0,2022.0,0.5836934079734363
7939,0.1672,0.377925,0.246725,0.155,0.177125,0.158275,0.2276,0.367875,0.420275,0.4371,0.457375,0.415975,0.0,4.0,Mtwara DC 04-13,2022-09-14 07:42:57,257.0,9.0,0.4858279866807439,0.0,2022.0,0.612928676086355
7940,0.177875,0.39065,0.25295,0.164825,0.192375,0.1734,0.2549999999999999,0.403675,0.4594749999999999,0.4876,0.50405,0.47595,0.0,4.0,Mtwara DC 04-13,2022-10-14 07:42:51,287.0,10.0,0.4880803011292346,0.0,2022.0,0.6645162586920697
7941,0.1680999999999999,0.383925,0.24415,0.1579749999999999,0.19035,0.1659,0.253625,0.418,0.4721999999999999,0.4957,0.521325,0.488325,0.0,4.0,Mtwara DC 04-13,2022-10-24 07:42:49,297.0,10.0,0.517188693659282,0.0,2022.0,0.698294661977642
7942,0.1423499999999999,0.3717749999999999,0.2458,0.147775,0.181675,0.15975,0.2427,0.404025,0.467825,0.4913,0.50665,0.4670249999999999,0.0,4.0,Mtwara DC 04-13,2022-11-08 07:42:46,312.0,11.0,0.5205582232893157,0.0,2022.0,0.6844774175726606
7943,0.151725,0.3548,0.2374249999999999,0.14655,0.1716249999999999,0.157975,0.224525,0.3504499999999999,0.395875,0.41455,0.4332749999999999,0.4030499999999999,0.0,4.0,Mtwara DC 04-13,2022-11-13 07:42:50,317.0,11.0,0.4656236786469343,0.0,2022.0,0.5753095449558537
7944,0.136825,0.351475,0.241075,0.13895,0.1680249999999999,0.15615,0.22255,0.34375,0.3925999999999999,0.41915,0.433425,0.4010249999999999,0.0,4.0,Mtwara DC 04-13,2022-11-28 07:42:46,332.0,11.0,0.47029639994911593,0.0,2022.0,0.5780416110740493
7945,0.14425,0.373925,0.2496,0.1421,0.1758,0.162825,0.2355,0.36415,0.405025,0.4328999999999999,0.44985,0.41025,0.0,4.0,Mtwara DC 04-13,2022-12-03 07:42:47,337.0,12.0,0.4684783939282654,0.0,2022.0,0.5951850200624165
7946,0.137175,0.352525,0.2386,0.139575,0.1694999999999999,0.15465,0.228325,0.356025,0.412475,0.4276999999999999,0.4559,0.41115,0.0,4.0,Mtwara DC 04-13,2022-12-18 07:42:46,352.0,12.0,0.49340758332650886,0.0,2022.0,0.6153359070204465
7947,0.14715,0.3461249999999999,0.227125,0.146375,0.17595,0.14865,0.229825,0.378075,0.440775,0.4509,0.477275,0.43505,0.0,4.0,Mtwara DC 04-13,2022-12-28 07:42:46,362.0,12.0,0.5250229660103047,0.0,2022.0,0.6549968109702623
7948,0.1397749999999999,0.3466,0.226875,0.1374999999999999,0.156775,0.1495,0.2087999999999999,0.300725,0.340975,0.3567,0.380075,0.392725,0.0,4.0,Mtwara DC 04-13,2022-09-04 07:42:59,247.0,9.0,0.4353963083604777,0.0,2022.0,0.4987238552549045
7949,0.163725,0.3567,0.238975,0.1541,0.16855,0.15985,0.213675,0.29405,0.3265249999999999,0.3459,0.372125,0.376675,0.0,4.0,Mtwara DC 04-13,2022-09-14 07:42:57,257.0,9.0,0.39903190939423844,0.0,2022.0,0.4686603082085927
7950,0.169725,0.3658,0.244075,0.160975,0.1811249999999999,0.165975,0.2355999999999999,0.3350249999999999,0.37095,0.3904499999999999,0.41535,0.418075,0.0,4.0,Mtwara DC 04-13,2022-10-14 07:42:51,287.0,10.0,0.4289769062056509,0.0,2022.0,0.534502898907953
7951,0.165775,0.364875,0.23635,0.1604,0.18855,0.1624,0.2516,0.383725,0.424125,0.4401,0.4655,0.4512,0.0,4.0,Mtwara DC 04-13,2022-10-24 07:42:49,297.0,10.0,0.4827201783723523,0.0,2022.0,0.6201407643833375
7952,0.13875,0.3533,0.242325,0.1432999999999999,0.1697,0.1545,0.2203999999999999,0.3205499999999999,0.3643249999999999,0.3767,0.398825,0.395525,0.0,4.0,Mtwara DC 04-13,2022-11-08 07:42:46,312.0,11.0,0.4415578547869697,0.0,2022.0,0.5233703917914444
7953,0.1329,0.340375,0.242425,0.13865,0.15675,0.1534,0.205425,0.271675,0.303875,0.3157,0.3380499999999999,0.339075,0.0,4.0,Mtwara DC 04-13,2022-11-28 07:42:46,332.0,11.0,0.3757248957167564,0.0,2022.0,0.41664786317072044
7954,0.1414,0.34975,0.247775,0.1418999999999999,0.164475,0.162375,0.214475,0.277125,0.309875,0.32395,0.3498749999999999,0.347175,0.0,4.0,Mtwara DC 04-13,2022-12-03 07:42:47,337.0,12.0,0.36603221083455334,0.0,2022.0,0.42370487543076646
7955,0.135525,0.337475,0.2417,0.138025,0.1601,0.154825,0.208975,0.265725,0.3007999999999999,0.30935,0.33825,0.3374499999999999,0.0,4.0,Mtwara DC 04-13,2022-12-18 07:42:46,352.0,12.0,0.37200223089793644,0.0,2022.0,0.4146087860670653
7956,0.14235,0.2867,0.202825,0.1438,0.1663,0.1445,0.21735,0.3051999999999999,0.341775,0.32025,0.365975,0.3473,0.0,4.0,Mtwara DC 04-13,2022-12-28 07:42:46,362.0,12.0,0.4338606200107743,0.0,2022.0,0.4817920772694642
7957,0.1538999999999999,0.453125,0.34105,0.1694,0.2,0.21105,0.271875,0.3909499999999999,0.4327499999999999,0.42705,0.46755,0.45705,0.0,4.0,Mtwara DC 04-13,2022-09-04 07:42:59,247.0,9.0,0.37798408488063673,0.0,2022.0,0.5571363409283434
7958,0.171875,0.4518,0.339375,0.1796,0.20485,0.211575,0.27325,0.381125,0.4169,0.4115,0.45375,0.440475,0.0,4.0,Mtwara DC 04-13,2022-09-14 07:42:57,257.0,9.0,0.3639950400180363,0.0,2022.0,0.5327738117499534
