,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,CLD,SCL,Nanyamba_cluster,datetime,day of year,month,ndvi,target,year
5714,0.16075,0.4682,0.360475,0.1737999999999999,0.20785,0.22905,0.2838,0.356225,0.38605,0.395225,0.418975,0.4214,0.0,4.5,Nanyamba TC 04-09,2022-11-13 07:42:53,317.0,11.0,0.266188778983621,1.0,2022.0
5715,0.1557,0.459625,0.361025,0.176075,0.212425,0.23435,0.2797,0.3599,0.392,0.4126499999999999,0.4232,0.4215,0.0,4.5,Nanyamba TC 04-09,2022-11-28 07:42:49,332.0,11.0,0.2755795981452858,1.0,2022.0
5716,0.17115,0.47685,0.3719,0.180475,0.2146,0.2317,0.290175,0.374225,0.408975,0.4213,0.44215,0.4377749999999999,0.0,4.5,Nanyamba TC 04-09,2022-12-03 07:42:50,337.0,12.0,0.2903522205206738,1.0,2022.0
7146,0.221125,0.4433,0.361,0.216,0.2392,0.24125,0.3003249999999999,0.37295,0.405975,0.40715,0.438025,0.42515,0.0,4.75,Nanyamba TC 04-09,2022-12-18 07:42:49,352.0,12.0,0.2558605798889575,1.0,2022.0
8386,0.134925,0.34745,0.231425,0.1398,0.16185,0.1545499999999999,0.211675,0.326625,0.3727499999999999,0.384275,0.4136499999999999,0.4069,0.0,4.0,Nanyamba TC 04-09,2022-09-04 07:43:02,247.0,9.0,0.4263443604138637,0.0,2022.0
8387,0.1533,0.364975,0.246775,0.151275,0.16985,0.163975,0.214675,0.311,0.350225,0.364025,0.39025,0.38495,0.0,4.0,Nanyamba TC 04-09,2022-10-04 07:42:57,277.0,10.0,0.3788825757575757,0.0,2022.0
8388,0.157975,0.370125,0.2533999999999999,0.158725,0.1735249999999999,0.162625,0.2163999999999999,0.32105,0.36405,0.39275,0.405425,0.39785,0.0,4.0,Nanyamba TC 04-09,2022-10-09 07:42:48,282.0,10.0,0.4143596668917398,0.0,2022.0
8389,0.172875,0.407,0.27225,0.1680499999999999,0.1884,0.178325,0.238925,0.344975,0.382425,0.4041,0.430775,0.42085,0.0,4.0,Nanyamba TC 04-09,2022-10-24 07:42:53,297.0,10.0,0.3876464780873074,0.0,2022.0
8390,0.1605,0.3955999999999999,0.2693,0.1625,0.182875,0.17395,0.234575,0.330525,0.376875,0.397475,0.419425,0.404775,0.0,4.0,Nanyamba TC 04-09,2022-10-29 07:42:49,302.0,10.0,0.3911711948199676,0.0,2022.0
8391,0.147025,0.389725,0.26955,0.1514749999999999,0.177025,0.16725,0.22675,0.32355,0.368925,0.3878,0.407825,0.3984,0.0,4.0,Nanyamba TC 04-09,2022-11-08 07:42:49,312.0,11.0,0.3973515899468515,0.0,2022.0
8392,0.13975,0.365075,0.253175,0.1415,0.1640749999999999,0.160375,0.215725,0.288975,0.3241,0.3384,0.3631,0.353525,0.0,4.0,Nanyamba TC 04-09,2022-11-13 07:42:53,317.0,11.0,0.3569244649391008,0.0,2022.0
8393,0.16645,0.3867999999999999,0.26935,0.16625,0.183675,0.176025,0.23545,0.3111,0.3566749999999999,0.37085,0.3973,0.384625,0.0,4.0,Nanyamba TC 04-09,2022-11-18 07:42:50,322.0,11.0,0.3562514285714286,0.0,2022.0
8394,0.1334,0.3626749999999999,0.2585,0.140375,0.164275,0.1614,0.2142,0.28595,0.322475,0.34235,0.3597249999999999,0.3533499999999999,0.0,4.0,Nanyamba TC 04-09,2022-11-28 07:42:49,332.0,11.0,0.3592059553349876,0.0,2022.0
8395,0.15035,0.38165,0.265175,0.15135,0.1736499999999999,0.1700249999999999,0.227975,0.297875,0.3336499999999999,0.350425,0.377225,0.3668499999999999,0.0,4.0,Nanyamba TC 04-09,2022-12-03 07:42:50,337.0,12.0,0.3466231146123549,0.0,2022.0
8396,0.157725,0.368825,0.264725,0.1594999999999999,0.1799,0.166875,0.232575,0.3203,0.357975,0.3688,0.3974,0.38375,0.0,4.0,Nanyamba TC 04-09,2022-12-18 07:42:49,352.0,12.0,0.3769543099827321,0.0,2022.0
8397,0.156325,0.357525,0.24555,0.157675,0.1802249999999999,0.1586999999999999,0.229325,0.34485,0.400575,0.407975,0.438275,0.418075,0.0,4.0,Nanyamba TC 04-09,2022-12-28 07:42:49,362.0,12.0,0.4398905898442672,0.0,2022.0
8398,0.139475,0.341775,0.230925,0.1383,0.1575,0.1543999999999999,0.204275,0.2957,0.3330249999999999,0.353775,0.378575,0.402375,0.0,4.0,Nanyamba TC 04-09,2022-09-04 07:43:02,247.0,9.0,0.3923353175579281,0.0,2022.0
8399,0.170375,0.353375,0.24035,0.1679,0.179425,0.1703,0.222975,0.31035,0.3566999999999999,0.36995,0.4005499999999999,0.4181,0.0,4.0,Nanyamba TC 04-09,2022-09-19 07:42:52,262.0,9.0,0.3695511337343822,0.0,2022.0
8400,0.16015,0.3615,0.2491499999999999,0.15305,0.167325,0.166575,0.213875,0.284375,0.3188499999999999,0.334725,0.360875,0.378225,0.0,4.0,Nanyamba TC 04-09,2022-10-04 07:42:57,277.0,10.0,0.3354278874925194,0.0,2022.0
8401,0.1640999999999999,0.368575,0.2536,0.162725,0.17335,0.1715499999999999,0.221575,0.29015,0.3307,0.3490749999999999,0.3719,0.3964,0.0,4.0,Nanyamba TC 04-09,2022-10-09 07:42:48,282.0,10.0,0.3409843937575031,0.0,2022.0
8402,0.18255,0.4201249999999999,0.286325,0.173675,0.1884,0.189175,0.243525,0.307075,0.345125,0.3634,0.395775,0.416325,0.0,4.0,Nanyamba TC 04-09,2022-10-24 07:42:53,297.0,10.0,0.315296566077003,0.0,2022.0
8403,0.171475,0.4037,0.282975,0.170725,0.182375,0.185775,0.240475,0.29955,0.3358249999999999,0.3490999999999999,0.387,0.402375,0.0,4.0,Nanyamba TC 04-09,2022-10-29 07:42:49,302.0,10.0,0.3053517176910492,0.0,2022.0
8404,0.157725,0.3984999999999999,0.28095,0.16035,0.176175,0.182325,0.236475,0.2938,0.3305999999999999,0.3414,0.3774499999999999,0.386625,0.0,4.0,Nanyamba TC 04-09,2022-11-08 07:42:49,312.0,11.0,0.303737648575111,0.0,2022.0
8405,0.157225,0.3834999999999999,0.272925,0.150075,0.16485,0.177475,0.22005,0.2732,0.300675,0.304775,0.341425,0.34515,0.0,4.0,Nanyamba TC 04-09,2022-11-13 07:42:53,317.0,11.0,0.2639709694142043,0.0,2022.0
8406,0.1745249999999999,0.371175,0.2931749999999999,0.168325,0.181125,0.178125,0.221225,0.2804,0.319775,0.32075,0.353525,0.3632499999999999,0.0,4.0,Nanyamba TC 04-09,2022-12-28 07:42:49,362.0,12.0,0.2858932598346279,0.0,2022.0
8407,0.14815,0.3530749999999999,0.23635,0.14205,0.1636,0.153325,0.2146,0.3289499999999999,0.372525,0.3939,0.4138,0.4093,0.0,4.0,Nanyamba TC 04-09,2022-09-04 07:43:02,247.0,9.0,0.4396272100141624,0.0,2022.0
8408,0.175375,0.3639,0.24595,0.1682,0.181475,0.1682,0.221775,0.3320499999999999,0.3798249999999999,0.3954999999999999,0.416075,0.4258,0.0,4.0,Nanyamba TC 04-09,2022-09-19 07:42:52,262.0,9.0,0.4032286677310626,0.0,2022.0
8409,0.162725,0.3658999999999999,0.252875,0.1525,0.168975,0.165325,0.212875,0.3047499999999999,0.3421,0.35495,0.377475,0.3874,0.0,4.0,Nanyamba TC 04-09,2022-10-04 07:42:57,277.0,10.0,0.3644707126039113,0.0,2022.0
8410,0.169175,0.375075,0.26,0.161825,0.17555,0.167975,0.217975,0.30405,0.346725,0.3685,0.385375,0.40535,0.0,4.0,Nanyamba TC 04-09,2022-10-09 07:42:48,282.0,10.0,0.3737825620951581,0.0,2022.0
8411,0.1848,0.406575,0.2761249999999999,0.168875,0.18575,0.181675,0.235425,0.3166,0.3491,0.3759,0.4029,0.43095,0.0,4.0,Nanyamba TC 04-09,2022-10-24 07:42:53,297.0,10.0,0.3483387885037887,0.0,2022.0
8412,0.1715749999999999,0.3989,0.2796499999999999,0.165525,0.179975,0.176175,0.2242499999999999,0.298775,0.346625,0.362975,0.38785,0.4082749999999999,0.0,4.0,Nanyamba TC 04-09,2022-10-29 07:42:49,302.0,10.0,0.3464712974125938,0.0,2022.0
8413,0.159725,0.39985,0.281575,0.157275,0.177025,0.1722749999999999,0.223825,0.30315,0.344975,0.3604,0.382275,0.4080249999999999,0.0,4.0,Nanyamba TC 04-09,2022-11-08 07:42:49,312.0,11.0,0.3531703196132729,0.0,2022.0
8414,0.15105,0.368225,0.2619249999999999,0.14465,0.162075,0.1655,0.208975,0.267775,0.29595,0.3137,0.334325,0.364125,0.0,4.0,Nanyamba TC 04-09,2022-11-13 07:42:53,317.0,11.0,0.3092654424040066,0.0,2022.0
8415,0.148475,0.374925,0.272825,0.1467999999999999,0.1659749999999999,0.1709,0.2118249999999999,0.2631,0.2976499999999999,0.31505,0.33615,0.3692,0.0,4.0,Nanyamba TC 04-09,2022-11-28 07:42:49,332.0,11.0,0.2966354563226669,0.0,2022.0
8416,0.1638,0.391325,0.277925,0.15525,0.173175,0.177425,0.221,0.276725,0.301075,0.3226,0.343825,0.381775,0.0,4.0,Nanyamba TC 04-09,2022-12-03 07:42:50,337.0,12.0,0.2903354832258387,0.0,2022.0
8417,0.1634749999999999,0.3815,0.281375,0.160525,0.17665,0.171725,0.222125,0.2895,0.322025,0.337375,0.361375,0.373275,0.0,4.0,Nanyamba TC 04-09,2022-12-18 07:42:49,352.0,12.0,0.3253781182478884,0.0,2022.0
8418,0.1342499999999999,0.339925,0.22185,0.1359,0.1571,0.1484,0.21045,0.318075,0.360875,0.387525,0.4016499999999999,0.402675,0.0,4.0,Nanyamba TC 04-09,2022-09-04 07:43:02,247.0,9.0,0.4461911648085087,0.0,2022.0
8419,0.1522,0.3576,0.2416,0.14735,0.166375,0.1595,0.21055,0.300625,0.34065,0.36055,0.380625,0.380775,0.0,4.0,Nanyamba TC 04-09,2022-10-04 07:42:57,277.0,10.0,0.3865974425536005,0.0,2022.0
8420,0.157925,0.3646,0.25045,0.1581749999999999,0.1717,0.1618,0.215975,0.30455,0.350625,0.375925,0.391475,0.3951,0.0,4.0,Nanyamba TC 04-09,2022-10-09 07:42:48,282.0,10.0,0.3982054023896973,0.0,2022.0
8421,0.174475,0.398175,0.26635,0.16535,0.1838,0.1733249999999999,0.235025,0.3232,0.364375,0.39085,0.4144,0.41685,0.0,4.0,Nanyamba TC 04-09,2022-10-24 07:42:53,297.0,10.0,0.3855629902069395,0.0,2022.0
8422,0.1622,0.3894249999999999,0.2678,0.162675,0.180175,0.171475,0.2284999999999999,0.3126,0.3604,0.380725,0.404425,0.404475,0.0,4.0,Nanyamba TC 04-09,2022-10-29 07:42:49,302.0,10.0,0.3789387902933719,0.0,2022.0
8423,0.1475,0.38125,0.26715,0.152025,0.1717749999999999,0.164275,0.222525,0.3059,0.3475,0.3716,0.3936,0.392625,0.0,4.0,Nanyamba TC 04-09,2022-11-08 07:42:49,312.0,11.0,0.3868905994868206,0.0,2022.0
8424,0.1412749999999999,0.3521749999999999,0.2486749999999999,0.139225,0.1586,0.15725,0.20745,0.272825,0.301075,0.325975,0.343725,0.347475,0.0,4.0,Nanyamba TC 04-09,2022-11-13 07:42:53,317.0,11.0,0.3491644678979771,0.0,2022.0
8425,0.168975,0.3763499999999999,0.265725,0.16745,0.1808,0.1735749999999999,0.22505,0.293575,0.3314,0.35035,0.3739249999999999,0.3771,0.0,4.0,Nanyamba TC 04-09,2022-11-18 07:42:50,322.0,11.0,0.337405162952713,0.0,2022.0
8426,0.133075,0.355225,0.255325,0.13855,0.1592,0.1564749999999999,0.20575,0.2689,0.304575,0.32625,0.3455,0.345575,0.0,4.0,Nanyamba TC 04-09,2022-11-28 07:42:49,332.0,11.0,0.35170127919623,0.0,2022.0
8427,0.1524249999999999,0.37185,0.26175,0.149475,0.1699,0.16605,0.219675,0.285675,0.31265,0.333875,0.3588,0.3618,0.0,4.0,Nanyamba TC 04-09,2022-12-03 07:42:50,337.0,12.0,0.3357003550532579,0.0,2022.0
8428,0.1891999999999999,0.3756,0.2793,0.17035,0.1909,0.181725,0.236575,0.31055,0.34885,0.360525,0.384725,0.393175,0.0,4.0,Nanyamba TC 04-09,2022-12-18 07:42:49,352.0,12.0,0.3297372060857538,0.0,2022.0
8429,0.159875,0.36175,0.25245,0.160025,0.1805999999999999,0.1627,0.22815,0.3248,0.367375,0.38885,0.4131,0.414025,0.0,4.0,Nanyamba TC 04-09,2022-12-28 07:42:49,362.0,12.0,0.4100262895476384,0.0,2022.0
8430,0.1359749999999999,0.339425,0.2262,0.1362249999999999,0.159125,0.15375,0.209225,0.306625,0.3475,0.3587249999999999,0.38975,0.398325,0.0,4.0,Nanyamba TC 04-09,2022-09-04 07:43:02,247.0,9.0,0.3999707302795257,0.0,2022.0
8431,0.17055,0.3663999999999999,0.24815,0.1664,0.179175,0.169725,0.222525,0.31525,0.3586749999999999,0.3676,0.4039,0.41405,0.0,4.0,Nanyamba TC 04-09,2022-09-19 07:42:52,262.0,9.0,0.3682594333038664,0.0,2022.0
8432,0.153925,0.3617,0.2462,0.15265,0.1674,0.1667,0.212675,0.289,0.3213,0.331775,0.36295,0.3737999999999999,0.0,4.0,Nanyamba TC 04-09,2022-10-04 07:42:57,277.0,10.0,0.3311600381162545,0.0,2022.0
8433,0.15965,0.3693,0.25775,0.1627999999999999,0.1733249999999999,0.1715999999999999,0.2154499999999999,0.2908,0.331825,0.34155,0.3754,0.38835,0.0,4.0,Nanyamba TC 04-09,2022-10-09 07:42:48,282.0,10.0,0.3311897106109328,0.0,2022.0
8434,0.171075,0.373025,0.254925,0.1673,0.178275,0.179625,0.2222,0.2911749999999999,0.3265249999999999,0.340275,0.3702999999999999,0.3822,0.0,4.0,Nanyamba TC 04-09,2022-10-14 07:42:54,287.0,10.0,0.3090017311021349,0.0,2022.0
8435,0.176375,0.4059999999999999,0.2748,0.172325,0.1847499999999999,0.18625,0.2339,0.309475,0.349275,0.3642499999999999,0.39565,0.410375,0.0,4.0,Nanyamba TC 04-09,2022-10-24 07:42:53,297.0,10.0,0.3233424159854676,0.0,2022.0
8436,0.16425,0.399225,0.275375,0.169325,0.1793,0.1833,0.22905,0.3013,0.3421,0.35165,0.3899,0.398925,0.0,4.0,Nanyamba TC 04-09,2022-10-29 07:42:49,302.0,10.0,0.3147023086269745,0.0,2022.0
8437,0.149525,0.3858,0.272325,0.156725,0.171975,0.1748249999999999,0.220525,0.288575,0.3255,0.33735,0.3741,0.38165,0.0,4.0,Nanyamba TC 04-09,2022-11-08 07:42:49,312.0,11.0,0.317323180553522,0.0,2022.0
8438,0.1458,0.360475,0.254825,0.1459,0.160975,0.1675999999999999,0.2071,0.2652,0.29175,0.301375,0.3319249999999999,0.33825,0.0,4.0,Nanyamba TC 04-09,2022-11-13 07:42:53,317.0,11.0,0.2852497467882086,0.0,2022.0
8439,0.17095,0.3788999999999999,0.274775,0.1702749999999999,0.18215,0.1845,0.2254,0.284525,0.3185,0.3246,0.36265,0.366375,0.0,4.0,Nanyamba TC 04-09,2022-11-18 07:42:50,322.0,11.0,0.2751915144372422,0.0,2022.0
8440,0.136325,0.359175,0.262325,0.14395,0.15955,0.166425,0.207025,0.26335,0.29235,0.301625,0.331925,0.33555,0.0,4.0,Nanyamba TC 04-09,2022-11-28 07:42:49,332.0,11.0,0.2888580279884628,0.0,2022.0
8441,0.1537,0.37645,0.2687,0.1553,0.17235,0.17795,0.220475,0.2764,0.3081,0.313725,0.349275,0.3517249999999999,0.0,4.0,Nanyamba TC 04-09,2022-12-03 07:42:50,337.0,12.0,0.2761478619006457,0.0,2022.0
8442,0.162025,0.364925,0.2556,0.1656,0.1805749999999999,0.172725,0.2279999999999999,0.31825,0.3603999999999999,0.3526749999999999,0.405475,0.399625,0.0,4.0,Nanyamba TC 04-09,2022-12-28 07:42:49,362.0,12.0,0.3425009516558812,0.0,2022.0
8443,0.151125,0.44255,0.335725,0.1591,0.1862749999999999,0.19835,0.253475,0.349775,0.3857,0.3783249999999999,0.4152249999999999,0.41795,0.0,4.0,Nanyamba TC 04-09,2022-09-04 07:43:02,247.0,9.0,0.3120908657389343,0.0,2022.0
8444,0.17695,0.50205,0.38435,0.187725,0.21845,0.2264,0.290475,0.409925,0.4568,0.4675,0.48555,0.471675,0.0,4.0,Nanyamba TC 04-09,2022-10-09 07:42:48,282.0,10.0,0.3474564058221646,0.0,2022.0
8445,0.179,0.5130250000000001,0.39425,0.1916,0.2235499999999999,0.2355499999999999,0.3038,0.413025,0.462575,0.4675,0.492525,0.4715749999999999,0.0,4.0,Nanyamba TC 04-09,2022-10-29 07:42:49,302.0,10.0,0.329919635872271,0.0,2022.0
8446,0.168325,0.52265,0.4035999999999999,0.187025,0.22355,0.2383,0.30815,0.4188,0.4649749999999999,0.4709,0.49105,0.472375,0.0,4.0,Nanyamba TC 04-09,2022-11-08 07:42:49,312.0,11.0,0.3279751833051325,0.0,2022.0
8447,0.1370249999999999,0.3451,0.224125,0.13535,0.15885,0.1461,0.212525,0.33285,0.37505,0.391075,0.4155999999999999,0.4101,0.0,4.0,Nanyamba TC 04-09,2022-09-04 07:43:02,247.0,9.0,0.4560431889049193,0.0,2022.0
8448,0.15665,0.3730499999999999,0.250675,0.151125,0.16875,0.1609749999999999,0.2181,0.317375,0.353075,0.367175,0.39275,0.39075,0.0,4.0,Nanyamba TC 04-09,2022-10-04 07:42:57,277.0,10.0,0.390419388431317,0.0,2022.0
8449,0.16365,0.388375,0.265575,0.1586499999999999,0.176,0.1652,0.22425,0.321,0.366375,0.3892,0.407975,0.4094,0.0,4.0,Nanyamba TC 04-09,2022-10-09 07:42:48,282.0,10.0,0.404040404040404,0.0,2022.0
8450,0.1776999999999999,0.424725,0.281775,0.165025,0.1863,0.17895,0.24255,0.341725,0.3830749999999999,0.4009,0.431825,0.4333249999999999,0.0,4.0,Nanyamba TC 04-09,2022-10-24 07:42:53,297.0,10.0,0.3827714063982064,0.0,2022.0
8451,0.168775,0.4217249999999999,0.290025,0.166125,0.184725,0.1796499999999999,0.241225,0.328875,0.37305,0.39265,0.41945,0.422425,0.0,4.0,Nanyamba TC 04-09,2022-10-29 07:42:49,302.0,10.0,0.3721824218067449,0.0,2022.0
8452,0.152475,0.403625,0.28295,0.151725,0.17285,0.171525,0.2305,0.3102,0.3484,0.3673999999999999,0.390625,0.39635,0.0,4.0,Nanyamba TC 04-09,2022-11-08 07:42:49,312.0,11.0,0.3634550262095837,0.0,2022.0
8453,0.1457,0.3789749999999999,0.2652,0.1404,0.16205,0.1642749999999999,0.216825,0.2835999999999999,0.31335,0.3302,0.3490499999999999,0.358,0.0,4.0,Nanyamba TC 04-09,2022-11-13 07:42:53,317.0,11.0,0.3355579149603117,0.0,2022.0
8454,0.159125,0.3778999999999999,0.279925,0.152075,0.17235,0.16305,0.220775,0.298725,0.33455,0.347675,0.367225,0.3556249999999999,0.0,4.0,Nanyamba TC 04-09,2022-12-18 07:42:49,352.0,12.0,0.3614959126731607,0.0,2022.0
8455,0.13715,0.3411999999999999,0.22525,0.1352,0.155225,0.147425,0.2058999999999999,0.316725,0.362575,0.380375,0.401575,0.401175,0.0,4.0,Nanyamba TC 04-09,2022-09-04 07:43:02,247.0,9.0,0.4413603637741569,0.0,2022.0
8456,0.1687,0.373225,0.251875,0.16285,0.1774,0.163775,0.2225,0.330825,0.383925,0.3994499999999999,0.4246,0.422025,0.0,4.0,Nanyamba TC 04-09,2022-09-19 07:42:52,262.0,9.0,0.418438457099738,0.0,2022.0
8457,0.155425,0.38025,0.260025,0.1482,0.1654,0.1609999999999999,0.220175,0.3087,0.348875,0.36845,0.389275,0.38465,0.0,4.0,Nanyamba TC 04-09,2022-10-04 07:42:57,277.0,10.0,0.3918217017659838,0.0,2022.0
8458,0.16285,0.400525,0.278375,0.1618,0.1724,0.1690749999999999,0.2268,0.304375,0.3544,0.3693499999999999,0.398875,0.3989,0.0,4.0,Nanyamba TC 04-09,2022-10-09 07:42:48,282.0,10.0,0.3719645261642755,0.0,2022.0
8459,0.173425,0.4002,0.2717,0.164575,0.179025,0.176725,0.2345249999999999,0.30845,0.35115,0.36655,0.392225,0.39355,0.0,4.0,Nanyamba TC 04-09,2022-10-14 07:42:54,287.0,10.0,0.3494086788458884,0.0,2022.0
8460,0.1801499999999999,0.4397,0.2941750000000001,0.166425,0.184525,0.1846749999999999,0.252125,0.33745,0.37995,0.39635,0.4275,0.4236,0.0,4.0,Nanyamba TC 04-09,2022-10-24 07:42:53,297.0,10.0,0.3643130674239492,0.0,2022.0
8461,0.1689,0.4412,0.304925,0.16685,0.1824,0.18595,0.2491499999999999,0.3196,0.36635,0.3821,0.412175,0.41315,0.0,4.0,Nanyamba TC 04-09,2022-10-29 07:42:49,302.0,10.0,0.3453041105536484,0.0,2022.0
8462,0.152475,0.424025,0.3007499999999999,0.1559,0.172225,0.177275,0.2363749999999999,0.302075,0.342925,0.36105,0.39175,0.3913,0.0,4.0,Nanyamba TC 04-09,2022-11-08 07:42:49,312.0,11.0,0.3413829935447917,0.0,2022.0
8463,0.1699,0.36495,0.2497999999999999,0.165,0.1808,0.167875,0.224525,0.319725,0.36615,0.385,0.4088999999999999,0.41,0.0,4.0,Nanyamba TC 04-09,2022-09-19 07:42:52,262.0,9.0,0.3927198733891024,0.0,2022.0
8464,0.185375,0.352325,0.251175,0.18645,0.19515,0.184775,0.23245,0.305475,0.344025,0.36475,0.3818,0.38425,0.0,4.0,Nanyamba TC 04-09,2022-09-29 07:42:50,272.0,9.0,0.3275101223784177,0.0,2022.0
8465,0.1616,0.3645,0.251325,0.15885,0.17195,0.166775,0.21865,0.29215,0.3301,0.35335,0.3667,0.37335,0.0,4.0,Nanyamba TC 04-09,2022-10-09 07:42:48,282.0,10.0,0.3587118481134342,0.0,2022.0
8466,0.1725499999999999,0.368025,0.253625,0.1644749999999999,0.178925,0.17515,0.2249,0.2961,0.331025,0.3496749999999999,0.3714,0.379175,0.0,4.0,Nanyamba TC 04-09,2022-10-14 07:42:54,287.0,10.0,0.332539417901205,0.0,2022.0
8467,0.18205,0.395875,0.2762,0.17145,0.185425,0.182275,0.236725,0.304875,0.3415499999999999,0.366825,0.385625,0.391775,0.0,4.0,Nanyamba TC 04-09,2022-10-29 07:42:49,302.0,10.0,0.3360954288836277,0.0,2022.0
8468,0.1461,0.358725,0.255675,0.1439,0.1628,0.164225,0.212875,0.266575,0.29195,0.31015,0.3325,0.337625,0.0,4.0,Nanyamba TC 04-09,2022-11-13 07:42:53,317.0,11.0,0.3076152832674571,0.0,2022.0
8469,0.172025,0.38145,0.2744999999999999,0.1707499999999999,0.1828749999999999,0.1825999999999999,0.2320499999999999,0.2856749999999999,0.3198249999999999,0.33325,0.362775,0.365,0.0,4.0,Nanyamba TC 04-09,2022-11-18 07:42:50,322.0,11.0,0.2920422603470003,0.0,2022.0
8470,0.140225,0.36345,0.2636,0.1459,0.163825,0.1662,0.212425,0.262,0.2943749999999999,0.3115,0.3352,0.3360249999999999,0.0,4.0,Nanyamba TC 04-09,2022-11-28 07:42:49,332.0,11.0,0.3041657944316517,0.0,2022.0
8471,0.148075,0.33415,0.2431,0.147825,0.16515,0.157175,0.21255,0.2714999999999999,0.30595,0.30035,0.3376,0.3449,0.0,4.0,Nanyamba TC 04-09,2022-12-18 07:42:49,352.0,12.0,0.3129337194688815,0.0,2022.0
8472,0.158825,0.347325,0.238625,0.16085,0.18455,0.16175,0.2408,0.3438,0.38895,0.3949249999999999,0.428625,0.426725,0.0,4.0,Nanyamba TC 04-09,2022-12-28 07:42:49,362.0,12.0,0.4188709749854043,0.0,2022.0
8473,0.1735,0.3754,0.256275,0.16955,0.183,0.17305,0.230175,0.326825,0.37545,0.37905,0.4161749999999999,0.4374,0.0,4.0,Nanyamba TC 04-09,2022-09-19 07:42:52,262.0,9.0,0.3731208114472015,0.0,2022.0
8474,0.1911,0.3568,0.256775,0.18725,0.195175,0.1891,0.230925,0.30475,0.347725,0.3516999999999999,0.38745,0.41175,0.0,4.0,Nanyamba TC 04-09,2022-09-29 07:42:50,272.0,9.0,0.3006656804733726,0.0,2022.0
8475,0.1617,0.378625,0.26295,0.154925,0.1701,0.16925,0.2178749999999999,0.298075,0.32915,0.3424,0.373325,0.4065499999999999,0.0,4.0,Nanyamba TC 04-09,2022-10-04 07:42:57,277.0,10.0,0.3384149320824782,0.0,2022.0
8476,0.169675,0.38475,0.2712,0.165225,0.177025,0.1772999999999999,0.221325,0.3056,0.342525,0.3500749999999999,0.3834,0.421875,0.0,4.0,Nanyamba TC 04-09,2022-10-09 07:42:48,282.0,10.0,0.3276131784783125,0.0,2022.0
8477,0.178875,0.3881,0.269575,0.1691,0.18255,0.1804,0.2300249999999999,0.303425,0.331125,0.34455,0.3768,0.4149499999999999,0.0,4.0,Nanyamba TC 04-09,2022-10-14 07:42:54,287.0,10.0,0.3126964472806934,0.0,2022.0
8478,0.1738,0.418775,0.29385,0.17515,0.1891499999999999,0.1891,0.23865,0.312225,0.35835,0.3615,0.402775,0.4385,0.0,4.0,Nanyamba TC 04-09,2022-10-29 07:42:49,302.0,10.0,0.3131129676716309,0.0,2022.0
8479,0.14825,0.377925,0.271675,0.148225,0.1656,0.174475,0.2134249999999999,0.264525,0.29525,0.306425,0.3399,0.3754999999999999,0.0,4.0,Nanyamba TC 04-09,2022-11-13 07:42:53,317.0,11.0,0.2743813682678311,0.0,2022.0
8480,0.17435,0.4004749999999999,0.2891249999999999,0.1769,0.1872249999999999,0.18965,0.2362,0.293975,0.3257,0.33315,0.369475,0.41015,0.0,4.0,Nanyamba TC 04-09,2022-11-18 07:42:50,322.0,11.0,0.2744835501147666,0.0,2022.0
8481,0.141975,0.377125,0.2781,0.149575,0.16705,0.1726,0.215125,0.264,0.30045,0.3107,0.337825,0.3819749999999999,0.0,4.0,Nanyamba TC 04-09,2022-11-28 07:42:49,332.0,11.0,0.2857438444030623,0.0,2022.0
8482,0.163125,0.400775,0.285375,0.1624,0.1807499999999999,0.187325,0.2303,0.2822,0.308275,0.31805,0.3527,0.394475,0.0,4.0,Nanyamba TC 04-09,2022-12-03 07:42:50,337.0,12.0,0.2586693049715557,0.0,2022.0
8483,0.151425,0.379375,0.277925,0.160175,0.175675,0.1758249999999999,0.2244,0.29415,0.328175,0.3227,0.3712499999999999,0.385775,0.0,4.0,Nanyamba TC 04-09,2022-12-18 07:42:49,352.0,12.0,0.2946191264229479,0.0,2022.0
8484,0.160525,0.3642,0.251975,0.165525,0.18825,0.1705499999999999,0.23775,0.329,0.374175,0.370725,0.4152,0.4552,0.0,4.0,Nanyamba TC 04-09,2022-12-28 07:42:49,362.0,12.0,0.3698212553692673,0.0,2022.0
13341,0.17695,0.397475,0.292,0.1713,0.186275,0.1861499999999999,0.23745,0.29895,0.3329499999999999,0.3491499999999999,0.3736499999999999,0.3639249999999999,0.0,4.25,Nanyamba TC 04-09,2022-11-18 07:42:50,322.0,11.0,0.3045021483280405,0.0,2022.0
13342,0.139725,0.376025,0.28335,0.141525,0.161575,0.165475,0.2139749999999999,0.267575,0.29905,0.3224,0.336625,0.33035,0.0,4.25,Nanyamba TC 04-09,2022-11-28 07:42:49,332.0,11.0,0.3216500128106584,0.0,2022.0
13655,0.1498,0.3447749999999999,0.2778,0.150275,0.1637749999999999,0.1725,0.2053,0.2476499999999999,0.2663,0.28625,0.2994,0.3044,0.0,4.5,Nanyamba TC 04-09,2022-11-28 07:42:49,332.0,11.0,0.2479564032697548,0.0,2022.0
13656,0.167575,0.363175,0.305175,0.16115,0.173775,0.1842,0.21515,0.2513999999999999,0.2810749999999999,0.288225,0.3095,0.32245,0.0,4.5,Nanyamba TC 04-09,2022-12-03 07:42:50,337.0,12.0,0.2201936815367519,0.0,2022.0
